user_id,total_sort_actions,different_fields_used,different_combinations_used,days_active_sorting,most_used_field,preferred_direction
RS710001,1,1,1,1,ingangsDatum,DESC
RQ680158,1,1,1,1,ingangsDatum,DESC
IC196709,1,1,1,1,ingangsDatum,DESC
RV858348,1,1,1,1,ingangsDatum,DESC
IC295995,1,1,1,1,ingangsDatum,DESC
RV794637,1,1,1,1,ingangsDatum,DESC
RX695776,1,1,1,1,ingangsDatum,DESC
RY527441,1,1,1,1,documentOmschrijving,ASC
RY782843,1,1,1,1,ingangsDatum,DESC
RY818958,1,1,1,1,ingangsDatum,DESC
RO974896,1,1,1,1,documentOmschrijving,ASC
RX357117,1,1,1,1,ingangsDatum,DESC
RO1030242,1,1,1,1,documentAnnotated,DESC
RW834739,1,1,1,1,ingangsDatum,DESC
RY1008900,1,1,1,1,ingangsDatum,DESC
RQ901111,1,1,1,1,ingangsDatum,DESC
IC170017,1,1,1,1,dienstverbandNummer,ASC
RQ479220,1,1,1,1,documentDateModified,DESC
RZ284091,1,1,1,1,ingangsDatum,DESC
IC264900,1,1,1,1,ingangsDatum,DESC
RY652140,1,1,1,1,ingangsDatum,DESC
RQ474035,1,1,1,1,ingangsDatum,DESC
RY998665,1,1,1,1,documentDateModified,DESC
RY1012401,1,1,1,1,ingangsDatum,DESC
RY866992,1,1,1,1,ingangsDatum,DESC
RP462653,1,1,1,1,ingangsDatum,DESC
RW773606,1,1,1,1,ingangsDatum,DESC
IC102660,1,1,1,1,ingangsDatum,DESC
RY868148,1,1,1,1,ingangsDatum,DESC
RY229235,1,1,1,1,ingangsDatum,DESC
RV472234,1,1,1,1,documentAnnotated,ASC
RZ285074,1,1,1,1,ingangsDatum,DESC
IC123534,1,1,1,1,ingangsDatum,DESC
RY527026,1,1,1,1,documentDateModified,ASC
RV961638,1,1,1,1,ingangsDatum,DESC
IC274530,1,1,1,1,ingangsDatum,DESC
RQ612931,1,1,1,1,ingangsDatum,DESC
RZ180610,1,1,1,1,ingangsDatum,DESC
RZ143777,1,1,1,1,ingangsDatum,DESC
RW674582,1,1,1,1,ingangsDatum,DESC
RZ265756,1,1,1,1,ingangsDatum,DESC
RS782063,1,1,1,1,ingangsDatum,DESC
RP157067,1,1,1,1,documentOmschrijving,ASC
IC290747,1,1,1,1,ingangsDatum,DESC
RO392093,1,1,1,1,ingangsDatum,DESC
RX563663,1,1,1,1,ingangsDatum,DESC
RY990479,1,1,1,1,ingangsDatum,DESC
RQ514014,1,1,1,1,ingangsDatum,DESC
RY999034,1,1,1,1,ingangsDatum,DESC
RV887446,1,1,1,1,ingangsDatum,ASC
RW745544,1,1,1,1,ingangsDatum,DESC
RZ306493,1,1,1,1,ingangsDatum,DESC
RW458947,1,1,1,1,ingangsDatum,DESC
RV595034,1,1,1,1,documentOmschrijving,ASC
RX314686,1,1,1,1,ingangsDatum,ASC
RY581002,1,1,1,1,ingangsDatum,DESC
RW104547,1,1,1,1,ingangsDatum,DESC
RZ146556,1,1,1,1,ingangsDatum,DESC
RU122774,1,1,1,1,ingangsDatum,DESC
RW461943,1,1,1,1,ingangsDatum,DESC
RQ524493,1,1,1,1,ingangsDatum,DESC
RZ220958,1,1,1,1,ingangsDatum,DESC
RO522717,1,1,1,1,documentOmschrijving,ASC
RX809914,1,1,1,1,ingangsDatum,DESC
RS789879,1,1,1,1,ingangsDatum,DESC
RP288650,1,1,1,1,ingangsDatum,DESC
RO918395,1,1,1,1,ingangsDatum,DESC
RQ524480,1,1,1,1,ingangsDatum,DESC
RU635761,1,1,1,1,ingangsDatum,DESC
RT958430,1,1,1,1,ingangsDatum,DESC
RY993590,1,1,1,1,ingangsDatum,DESC
RY671697,1,1,1,1,ingangsDatum,DESC
RY997151,1,1,1,1,ingangsDatum,DESC
RV916102,1,1,1,1,documentDateModified,DESC
RX207913,1,1,1,1,ingangsDatum,DESC
RZ335226,1,1,1,1,ingangsDatum,DESC
RT948555,1,1,1,1,ingangsDatum,DESC
RV916205,1,1,1,1,ingangsDatum,DESC
RZ112174,1,1,1,1,ingangsDatum,DESC
RX679605,1,1,1,1,documentDateModified,DESC
IC245788,1,1,1,1,ingangsDatum,DESC
RZ278356,1,1,1,1,ingangsDatum,DESC
RX366592,1,1,1,1,documentDateModified,DESC
RX764391,1,1,1,1,ingangsDatum,DESC
IC272333,1,1,1,1,ingangsDatum,DESC
RZ284430,1,1,1,1,ingangsDatum,DESC
RQ443188,1,1,1,1,ingangsDatum,DESC
RX101227,1,1,1,1,ingangsDatum,DESC
RY151683,1,1,1,1,ingangsDatum,DESC
RY546022,1,1,1,1,ingangsDatum,DESC
RY935687,1,1,1,1,ingangsDatum,DESC
IC200792,1,1,1,1,ingangsDatum,DESC
RW935150,1,1,1,1,ingangsDatum,DESC
RO731533,1,1,1,1,documentDateModified,DESC
RQ490769,1,1,1,1,ingangsDatum,DESC
RP767758,1,1,1,1,ingangsDatum,DESC
RZ179661,1,1,1,1,ingangsDatum,DESC
RS642121,1,1,1,1,ingangsDatum,DESC
RX290616,1,1,1,1,ingangsDatum,DESC
RZ250020,1,1,1,1,ingangsDatum,DESC
RX931124,1,1,1,1,ingangsDatum,DESC
RX329831,1,1,1,1,ingangsDatum,DESC
RS190577,1,1,1,1,ingangsDatum,DESC
RY999115,1,1,1,1,ingangsDatum,DESC
RX962390,1,1,1,1,ingangsDatum,DESC
RV934532,1,1,1,1,ingangsDatum,DESC
RP118020,1,1,1,1,ingangsDatum,DESC
RY580038,1,1,1,1,ingangsDatum,DESC
RQ478125,1,1,1,1,ingangsDatum,DESC
RZ215601,1,1,1,1,ingangsDatum,DESC
RO677491,1,1,1,1,ingangsDatum,DESC
RO650227,1,1,1,1,ingangsDatum,ASC
RO212869,1,1,1,1,ingangsDatum,DESC
RP310598,1,1,1,1,ingangsDatum,DESC
RW474887,1,1,1,1,ingangsDatum,DESC
RY965615,1,1,1,1,ingangsDatum,DESC
RZ264575,1,1,1,1,ingangsDatum,DESC
RW950505,1,1,1,1,ingangsDatum,DESC
RQ446051,1,1,1,1,documentDateModified,DESC
RZ249557,1,1,1,1,ingangsDatum,DESC
RY871795,1,1,1,1,ingangsDatum,DESC
RY789130,1,1,1,1,ingangsDatum,DESC
RP842547,1,1,1,1,ingangsDatum,DESC
RZ278225,1,1,1,1,ingangsDatum,DESC
IC269551,1,1,1,1,ingangsDatum,DESC
RO217027,1,1,1,1,ingangsDatum,ASC
IC294845,1,1,1,1,ingangsDatum,DESC
RO474636,1,1,1,1,ingangsDatum,DESC
RX396700,1,1,1,1,ingangsDatum,DESC
RX636680,1,1,1,1,ingangsDatum,DESC
IC103189,1,1,1,1,ingangsDatum,DESC
RW908169,1,1,1,1,ingangsDatum,DESC
RX321022,1,1,1,1,ingangsDatum,DESC
IC219340,1,1,1,1,ingangsDatum,DESC
RX263653,1,1,1,1,ingangsDatum,DESC
RX333685,1,1,1,1,ingangsDatum,DESC
RX604505,1,1,1,1,ingangsDatum,DESC
RQ456161,1,1,1,1,ingangsDatum,DESC
RY578238,1,1,1,1,ingangsDatum,DESC
RZ279011,1,1,1,1,ingangsDatum,DESC
IC288035,1,1,1,1,ingangsDatum,DESC
RO713629,1,1,1,1,ingangsDatum,DESC
IC217866,1,1,1,1,ingangsDatum,DESC
RU353464,1,1,1,1,ingangsDatum,DESC
RZ104144,1,1,1,1,ingangsDatum,DESC
RX105301,1,1,1,1,ingangsDatum,DESC
RY1003375,1,1,1,1,ingangsDatum,DESC
RY823482,1,1,1,1,ingangsDatum,DESC
RQ541681,1,1,1,1,ingangsDatum,DESC
RX911134,1,1,1,1,ingangsDatum,DESC
RQ517657,1,1,1,1,ingangsDatum,DESC
RZ351415,1,1,1,1,ingangsDatum,DESC
RV337602,1,1,1,1,documentAnnotated,DESC
IC245686,1,1,1,1,ingangsDatum,DESC
RO533544,1,1,1,1,ingangsDatum,ASC
RT391852,1,1,1,1,ingangsDatum,DESC
RQ118216,1,1,1,1,ingangsDatum,DESC
RZ266448,1,1,1,1,ingangsDatum,DESC
RZ213916,1,1,1,1,ingangsDatum,DESC
RY234857,1,1,1,1,ingangsDatum,DESC
RY478901,1,1,1,1,ingangsDatum,DESC
RQ524554,1,1,1,1,ingangsDatum,DESC
RY323997,1,1,1,1,ingangsDatum,DESC
RX285769,1,1,1,1,ingangsDatum,DESC
RQ479235,1,1,1,1,ingangsDatum,DESC
RW146048,1,1,1,1,ingangsDatum,DESC
IC269097,1,1,1,1,ingangsDatum,DESC
RQ529899,1,1,1,1,ingangsDatum,DESC
RV529070,1,1,1,1,ingangsDatum,DESC
RY107180,1,1,1,1,ingangsDatum,DESC
RQ443159,1,1,1,1,ingangsDatum,DESC
RY582461,1,1,1,1,ingangsDatum,DESC
RZ263695,1,1,1,1,ingangsDatum,DESC
RX785374,1,1,1,1,ingangsDatum,DESC
RP819689,1,1,1,1,ingangsDatum,DESC
IC287746,1,1,1,1,ingangsDatum,DESC
RX815025,1,1,1,1,ingangsDatum,DESC
RO176233,1,1,1,1,ingangsDatum,DESC
IC288986,1,1,1,1,ingangsDatum,DESC
RQ521269,1,1,1,1,ingangsDatum,DESC
RO372890,1,1,1,1,ingangsDatum,DESC
RZ100643,1,1,1,1,ingangsDatum,DESC
RQ473416,1,1,1,1,ingangsDatum,DESC
RY536536,1,1,1,1,ingangsDatum,DESC
RW760918,1,1,1,1,ingangsDatum,DESC
RP238095,1,1,1,1,ingangsDatum,DESC
IC117592,1,1,1,1,ingangsDatum,DESC
RV435476,1,1,1,1,ingangsDatum,DESC
RZ247803,1,1,1,1,ingangsDatum,DESC
RY930942,1,1,1,1,ingangsDatum,DESC
RU293535,1,1,1,1,ingangsDatum,DESC
RQ491589,1,1,1,1,ingangsDatum,DESC
RX392446,1,1,1,1,ingangsDatum,ASC
RW576363,1,1,1,1,ingangsDatum,DESC
RU316313,1,1,1,1,ingangsDatum,DESC
RX254854,1,1,1,1,ingangsDatum,DESC
IC217768,1,1,1,1,ingangsDatum,DESC
RY108473,1,1,1,1,ingangsDatum,DESC
RQ486479,1,1,1,1,ingangsDatum,DESC
RX625385,1,1,1,1,ingangsDatum,DESC
RP903023,1,1,1,1,ingangsDatum,DESC
RY409365,1,1,1,1,ingangsDatum,DESC
RX347691,1,1,1,1,ingangsDatum,DESC
RY817221,1,1,1,1,ingangsDatum,DESC
IC282617,1,1,1,1,ingangsDatum,DESC
RY543590,1,1,1,1,ingangsDatum,DESC
RX641314,1,1,1,1,ingangsDatum,DESC
RY1010267,1,1,1,1,ingangsDatum,DESC
RY963937,1,1,1,1,ingangsDatum,DESC
IC102680,1,1,1,1,ingangsDatum,DESC
RV893480,1,1,1,1,ingangsDatum,DESC
RX223121,1,1,1,1,ingangsDatum,DESC
IC258865,1,1,1,1,ingangsDatum,DESC
RZ216573,1,1,1,1,ingangsDatum,DESC
RQ523012,1,1,1,1,ingangsDatum,DESC
RY208532,1,1,1,1,ingangsDatum,DESC
RW721989,1,1,1,1,ingangsDatum,DESC
RW468365,1,1,1,1,ingangsDatum,DESC
RO660364,1,1,1,1,ingangsDatum,DESC
IC269326,1,1,1,1,ingangsDatum,DESC
RS471959,1,1,1,1,ingangsDatum,DESC
RO864882,1,1,1,1,ingangsDatum,DESC
RT125704,1,1,1,1,ingangsDatum,DESC
RS363042,1,1,1,1,ingangsDatum,DESC
IC243694,1,1,1,1,documentDateModified,ASC
RS503212,1,1,1,1,ingangsDatum,DESC
RY527626,1,1,1,1,ingangsDatum,DESC
RQ472981,1,1,1,1,documentDateModified,DESC
RY704192,1,1,1,1,ingangsDatum,DESC
RP783689,1,1,1,1,ingangsDatum,DESC
RY599162,1,1,1,1,ingangsDatum,DESC
RX333408,1,1,1,1,ingangsDatum,DESC
RV742499,1,1,1,1,ingangsDatum,DESC
IC269533,1,1,1,1,documentDateModified,DESC
RW597327,1,1,1,1,ingangsDatum,DESC
IC120814,1,1,1,1,ingangsDatum,DESC
RP624857,1,1,1,1,ingangsDatum,DESC
RY644245,1,1,1,1,ingangsDatum,ASC
RX921529,1,1,1,1,ingangsDatum,DESC
RX834881,1,1,1,1,ingangsDatum,DESC
RP275027,1,1,1,1,ingangsDatum,ASC
RQ359107,1,1,1,1,ingangsDatum,DESC
RY855841,1,1,1,1,ingangsDatum,DESC
RX634414,1,1,1,1,ingangsDatum,DESC
IC181488,1,1,1,1,ingangsDatum,DESC
IC186564,1,1,1,1,ingangsDatum,DESC
RW441289,1,1,1,1,ingangsDatum,DESC
RZ270839,1,1,1,1,ingangsDatum,DESC
RX481322,1,1,1,1,ingangsDatum,DESC
RS463959,1,1,1,1,ingangsDatum,DESC
RX664203,1,1,1,1,ingangsDatum,DESC
RY967472,1,1,1,1,ingangsDatum,DESC
RW529680,1,1,1,1,documentOmschrijving,ASC
RY362168,1,1,1,1,ingangsDatum,DESC
RY996441,1,1,1,1,ingangsDatum,DESC
IC286238,1,1,1,1,ingangsDatum,DESC
RX145748,1,1,1,1,ingangsDatum,DESC
RX678695,1,1,1,1,ingangsDatum,DESC
RZ306888,1,1,1,1,ingangsDatum,DESC
RO1030524,1,1,1,1,ingangsDatum,DESC
RX352188,1,1,1,1,documentOmschrijving,ASC
RW141467,1,1,1,1,ingangsDatum,DESC
RQ460682,1,1,1,1,documentAnnotated,ASC
RU745859,1,1,1,1,ingangsDatum,DESC
RY956141,1,1,1,1,ingangsDatum,DESC
RO520586,1,1,1,1,documentDateModified,DESC
RU124748,1,1,1,1,ingangsDatum,DESC
RO381779,1,1,1,1,ingangsDatum,DESC
IC281456,1,1,1,1,documentOmschrijving,ASC
RT932395,1,1,1,1,ingangsDatum,DESC
RQ474629,1,1,1,1,ingangsDatum,DESC
IC194882,1,1,1,1,ingangsDatum,DESC
IC168789,1,1,1,1,ingangsDatum,ASC
RW928699,1,1,1,1,ingangsDatum,DESC
UA006976,1,1,1,1,ingangsDatum,DESC
IC102224,1,1,1,1,ingangsDatum,DESC
RW486126,1,1,1,1,ingangsDatum,DESC
RZ168217,1,1,1,1,ingangsDatum,DESC
RY377303,1,1,1,1,ingangsDatum,DESC
RX922151,1,1,1,1,documentDateModified,DESC
RY535923,1,1,1,1,ingangsDatum,DESC
RW206670,1,1,1,1,ingangsDatum,DESC
RX245982,1,1,1,1,ingangsDatum,DESC
RY675503,1,1,1,1,ingangsDatum,DESC
RW767391,1,1,1,1,ingangsDatum,DESC
RO224440,1,1,1,1,ingangsDatum,DESC
RQ591445,1,1,1,1,documentOmschrijving,ASC
RO1030396,1,1,1,1,ingangsDatum,DESC
RX329686,1,1,1,1,dienstverbandNummer,DESC
IC284275,1,1,1,1,jobDateSubmitted,DESC
RY949735,1,1,1,1,ingangsDatum,DESC
RP401323,1,1,1,1,documentDateModified,DESC
RQ530531,1,1,1,1,ingangsDatum,DESC
RY1005195,1,1,1,1,ingangsDatum,DESC
RT1002849,1,1,1,1,documentDateModified,DESC
RY956449,1,1,1,1,ingangsDatum,DESC
RY862010,1,1,1,1,ingangsDatum,DESC
IC104409,1,1,1,1,ingangsDatum,DESC
RW820800,1,1,1,1,ingangsDatum,DESC
RY156688,1,1,1,1,ingangsDatum,DESC
IC255662,1,1,1,1,ingangsDatum,DESC
IC227685,1,1,1,1,ingangsDatum,DESC
RZ216706,1,1,1,1,ingangsDatum,DESC
RY750405,1,1,1,1,ingangsDatum,DESC
RW774561,1,1,1,1,ingangsDatum,DESC
RY477898,1,1,1,1,ingangsDatum,DESC
IC257460,1,1,1,1,ingangsDatum,DESC
RZ288238,1,1,1,1,ingangsDatum,DESC
RX383227,1,1,1,1,ingangsDatum,DESC
RY451980,1,1,1,1,ingangsDatum,DESC
RY510095,1,1,1,1,ingangsDatum,DESC
RQ361570,1,1,1,1,ingangsDatum,DESC
RT953478,1,1,1,1,ingangsDatum,DESC
RY774791,1,1,1,1,ingangsDatum,DESC
RW899696,1,1,1,1,ingangsDatum,DESC
RX121857,1,1,1,1,ingangsDatum,DESC
RW770165,1,1,1,1,ingangsDatum,DESC
RV884446,1,1,1,1,ingangsDatum,DESC
RO645326,1,1,1,1,ingangsDatum,ASC
RW494398,1,1,1,1,ingangsDatum,DESC
RW763860,1,1,1,1,ingangsDatum,DESC
RZ290888,1,1,1,1,ingangsDatum,DESC
IC191321,1,1,1,1,ingangsDatum,DESC
RO945108,1,1,1,1,ingangsDatum,DESC
RW147991,1,1,1,1,ingangsDatum,DESC
RY503834,1,1,1,1,ingangsDatum,DESC
RQ591794,1,1,1,1,documentAnnotated,DESC
RX766109,1,1,1,1,ingangsDatum,DESC
RZ209509,1,1,1,1,ingangsDatum,DESC
RY285814,1,1,1,1,ingangsDatum,DESC
IC136232,1,1,1,1,ingangsDatum,DESC
UA000546,1,1,1,1,ingangsDatum,DESC
RQ118441,1,1,1,1,ingangsDatum,DESC
RP150552,1,1,1,1,documentAnnotated,DESC
RZ267628,1,1,1,1,ingangsDatum,DESC
RY871923,1,1,1,1,ingangsDatum,DESC
IC196863,1,1,1,1,ingangsDatum,DESC
RX242157,1,1,1,1,documentDateModified,DESC
RY183187,1,1,1,1,ingangsDatum,DESC
RW549580,1,1,1,1,ingangsDatum,DESC
RY820650,1,1,1,1,ingangsDatum,DESC
RZ265699,1,1,1,1,ingangsDatum,DESC
RX345635,1,1,1,1,ingangsDatum,DESC
RV328131,1,1,1,1,ingangsDatum,DESC
RO650111,1,1,1,1,ingangsDatum,DESC
RQ565805,1,1,1,1,ingangsDatum,DESC
RP772939,1,1,1,1,ingangsDatum,DESC
RP402292,1,1,1,1,ingangsDatum,DESC
RZ246063,1,1,1,1,ingangsDatum,DESC
RZ330452,1,1,1,1,ingangsDatum,DESC
RY663738,1,1,1,1,ingangsDatum,DESC
RW142248,1,1,1,1,ingangsDatum,DESC
RY1002850,1,1,1,1,ingangsDatum,DESC
RO517868,1,1,1,1,ingangsDatum,DESC
RW552639,1,1,1,1,ingangsDatum,DESC
RY964156,1,1,1,1,ingangsDatum,DESC
RY833251,1,1,1,1,ingangsDatum,DESC
RW912002,1,1,1,1,ingangsDatum,DESC
IC286143,1,1,1,1,documentDateModified,DESC
RY538025,1,1,1,1,ingangsDatum,DESC
RY271147,1,1,1,1,ingangsDatum,DESC
RS684652,1,1,1,1,ingangsDatum,DESC
RQ512350,1,1,1,1,ingangsDatum,DESC
RQ957536,1,1,1,1,ingangsDatum,DESC
RX278848,1,1,1,1,ingangsDatum,DESC
RQ520344,1,1,1,1,dienstverbandNummer,ASC
RV506098,1,1,1,1,ingangsDatum,DESC
RX540195,1,1,1,1,ingangsDatum,DESC
RO760474,1,1,1,1,ingangsDatum,DESC
RO832375,1,1,1,1,ingangsDatum,DESC
RO990272,1,1,1,1,documentDispositionDate,DESC
RY988516,1,1,1,1,ingangsDatum,DESC
RO992457,1,1,1,1,ingangsDatum,DESC
RX927968,1,1,1,1,ingangsDatum,DESC
RY988130,1,1,1,1,ingangsDatum,DESC
RS870641,1,1,1,1,importDate,DESC
RY699639,1,1,1,1,documentDateModified,DESC
RO987942,1,1,1,1,ingangsDatum,ASC
RT248735,1,1,1,1,bijzonder,ASC
RY759131,1,1,1,1,ingangsDatum,DESC
RZ217854,1,1,1,1,ingangsDatum,DESC
RQ340286,1,1,1,1,ingangsDatum,DESC
RP398284,1,1,1,1,ingangsDatum,DESC
RO654516,1,1,1,1,ingangsDatum,DESC
RW969813,1,1,1,1,ingangsDatum,DESC
RY538370,1,1,1,1,ingangsDatum,DESC
RS447164,1,1,1,1,documentAnnotated,DESC
RP731940,1,1,1,1,ingangsDatum,DESC
RQ484026,1,1,1,1,ingangsDatum,DESC
RX815299,1,1,1,1,ingangsDatum,DESC
RX408672,1,1,1,1,ingangsDatum,DESC
IC208303,1,1,1,1,ingangsDatum,DESC
RY506188,1,1,1,1,ingangsDatum,DESC
RX329730,1,1,1,1,ingangsDatum,DESC
RW660336,1,1,1,1,ingangsDatum,DESC
RX208757,1,1,1,1,ingangsDatum,DESC
RU125913,1,1,1,1,ingangsDatum,DESC
RZ185154,1,1,1,1,ingangsDatum,DESC
RQ707660,1,1,1,1,ingangsDatum,DESC
IC235190,1,1,1,1,ingangsDatum,DESC
RY701478,1,1,1,1,ingangsDatum,DESC
RQ472812,1,1,1,1,ingangsDatum,DESC
RW547905,1,1,1,1,ingangsDatum,DESC
RY899632,1,1,1,1,ingangsDatum,DESC
RW784607,1,1,1,1,ingangsDatum,ASC
RZ220581,1,1,1,1,ingangsDatum,DESC
RV807851,1,1,1,1,ingangsDatum,DESC
RX390943,1,1,1,1,ingangsDatum,DESC
IC217918,1,1,1,1,ingangsDatum,DESC
RV477222,1,1,1,1,ingangsDatum,DESC
RO519022,1,1,1,1,ingangsDatum,DESC
RY913164,1,1,1,1,ingangsDatum,DESC
RZ278139,1,1,1,1,ingangsDatum,DESC
RO485238,1,1,1,1,ingangsDatum,DESC
RZ305639,1,1,1,1,ingangsDatum,DESC
RW843710,1,1,1,1,ingangsDatum,DESC
RT187569,1,1,1,1,ingangsDatum,DESC
RZ132477,1,1,1,1,ingangsDatum,DESC
RT162320,1,1,1,1,ingangsDatum,DESC
RO323827,1,1,1,1,documentOmschrijving,ASC
RY687543,1,1,1,1,ingangsDatum,DESC
RQ420491,1,1,1,1,ingangsDatum,DESC
RX214195,1,1,1,1,ingangsDatum,DESC
RU133749,1,1,1,1,jobDateSubmitted,DESC
RY506338,1,1,1,1,ingangsDatum,DESC
RX843568,1,1,1,1,ingangsDatum,DESC
RP158750,1,1,1,1,ingangsDatum,DESC
IC256841,1,1,1,1,ingangsDatum,ASC
RY908884,1,1,1,1,ingangsDatum,DESC
RQ529942,1,1,1,1,ingangsDatum,DESC
RW938496,1,1,1,1,ingangsDatum,DESC
RX910564,1,1,1,1,ingangsDatum,DESC
RY534529,1,1,1,1,ingangsDatum,DESC
RO1019627,1,1,1,1,ingangsDatum,DESC
RX471712,1,1,1,1,ingangsDatum,DESC
RY751613,1,1,1,1,ingangsDatum,DESC
RX817117,1,1,1,1,ingangsDatum,DESC
RZ259655,1,1,1,1,ingangsDatum,DESC
RY951577,1,1,1,1,ingangsDatum,DESC
IC128774,1,1,1,1,ingangsDatum,DESC
RZ171828,1,1,1,1,documentAnnotated,DESC
RY407485,1,1,1,1,ingangsDatum,DESC
RP238315,1,1,1,1,documentDateModified,DESC
RX507420,1,1,1,1,ingangsDatum,DESC
RW826768,1,1,1,1,ingangsDatum,DESC
RY893927,1,1,1,1,ingangsDatum,DESC
RZ276054,1,1,1,1,ingangsDatum,DESC
RW731310,1,1,1,1,ingangsDatum,DESC
RT948964,1,1,1,1,ingangsDatum,DESC
RX721345,1,1,1,1,ingangsDatum,DESC
RO324342,1,1,1,1,ingangsDatum,DESC
IC127562,1,1,1,1,documentDateModified,DESC
RO650206,1,1,1,1,documentDateModified,DESC
RW653861,1,1,1,1,ingangsDatum,DESC
RU483610,1,1,1,1,ingangsDatum,DESC
RW578856,1,1,1,1,afdeling,ASC
RU380308,1,1,1,1,ingangsDatum,DESC
RO707349,1,1,1,1,ingangsDatum,DESC
RO407465,1,1,1,1,ingangsDatum,DESC
IC283765,1,1,1,1,ingangsDatum,DESC
RS835633,1,1,1,1,ingangsDatum,ASC
RX187935,1,1,1,1,ingangsDatum,DESC
RX428437,1,1,1,1,ingangsDatum,DESC
RY1011975,1,1,1,1,ingangsDatum,DESC
RY731616,1,1,1,1,ingangsDatum,DESC
RW483606,1,1,1,1,ingangsDatum,DESC
RP342102,1,1,1,1,ingangsDatum,DESC
RX565424,1,1,1,1,ingangsDatum,DESC
RO355205,1,1,1,1,ingangsDatum,DESC
RW770193,1,1,1,1,ingangsDatum,DESC
RX665894,1,1,1,1,ingangsDatum,DESC
RY597907,1,1,1,1,ingangsDatum,DESC
RY911768,1,1,1,1,ingangsDatum,DESC
RO142069,1,1,1,1,ingangsDatum,DESC
RX425954,1,1,1,1,ingangsDatum,DESC
RU407335,1,1,1,1,ingangsDatum,DESC
IC252439,1,1,1,1,ingangsDatum,DESC
RX640880,1,1,1,1,dienstverbandNummer,ASC
RV887451,1,1,1,1,ingangsDatum,DESC
RO393165,1,1,1,1,ingangsDatum,DESC
RV637097,1,1,1,1,ingangsDatum,DESC
RX266966,1,1,1,1,ingangsDatum,DESC
RY665568,1,1,1,1,ingangsDatum,DESC
RU493530,1,1,1,1,ingangsDatum,DESC
RZ315031,1,1,1,1,ingangsDatum,DESC
RW842406,1,1,1,1,ingangsDatum,DESC
UA000300,1,1,1,1,ingangsDatum,DESC
IC171227,1,1,1,1,ingangsDatum,DESC
IC217960,1,1,1,1,ingangsDatum,DESC
RY939555,1,1,1,1,ingangsDatum,DESC
RX768620,1,1,1,1,ingangsDatum,DESC
RW448857,1,1,1,1,ingangsDatum,DESC
RP718817,1,1,1,1,ingangsDatum,DESC
RS509946,1,1,1,1,documentDateModified,DESC
RV664682,1,1,1,1,ingangsDatum,DESC
RY998635,1,1,1,1,documentAnnotated,ASC
RW908283,1,1,1,1,ingangsDatum,DESC
RY955964,1,1,1,1,ingangsDatum,DESC
RY861344,1,1,1,1,ingangsDatum,DESC
RT980646,1,1,1,1,ingangsDatum,DESC
RX824989,1,1,1,1,ingangsDatum,DESC
RT392104,1,1,1,1,ingangsDatum,ASC
RY233179,1,1,1,1,ingangsDatum,DESC
RY784556,1,1,1,1,ingangsDatum,DESC
RQ469046,1,1,1,1,ingangsDatum,DESC
RZ276402,1,1,1,1,ingangsDatum,DESC
RY534418,1,1,1,1,documentDateModified,DESC
RV794002,1,1,1,1,ingangsDatum,DESC
RS834205,1,1,1,1,ingangsDatum,DESC
IC168788,1,1,1,1,ingangsDatum,DESC
RX911055,1,1,1,1,ingangsDatum,DESC
RY590289,1,1,1,1,documentOmschrijving,ASC
RO989344,1,1,1,1,ingangsDatum,DESC
UA008748,1,1,1,1,ingangsDatum,DESC
RX679810,1,1,1,1,ingangsDatum,DESC
RQ486351,1,1,1,1,ingangsDatum,DESC
RV568530,1,1,1,1,ingangsDatum,DESC
RY1010323,1,1,1,1,ingangsDatum,DESC
RY943819,1,1,1,1,documentAnnotated,DESC
RZ206325,1,1,1,1,ingangsDatum,DESC
RV395998,1,1,1,1,ingangsDatum,DESC
RZ270676,1,1,1,1,ingangsDatum,DESC
RW468469,1,1,1,1,documentOmschrijving,DESC
RQ515820,1,1,1,1,ingangsDatum,DESC
IC294600,1,1,1,1,ingangsDatum,DESC
RO642135,1,1,1,1,jobDateSubmitted,DESC
RP830530,1,1,1,1,ingangsDatum,DESC
RY442136,1,1,1,1,documentDateModified,DESC
RT932273,1,1,1,1,ingangsDatum,DESC
RY669155,1,1,1,1,ingangsDatum,DESC
RQ901634,1,1,1,1,ingangsDatum,DESC
IC224258,1,1,1,1,ingangsDatum,DESC
RX472041,1,1,1,1,ingangsDatum,DESC
RW982701,1,1,1,1,ingangsDatum,DESC
RV339185,1,1,1,1,ingangsDatum,DESC
RY905969,1,1,1,1,ingangsDatum,DESC
RZ144302,1,1,1,1,ingangsDatum,DESC
IC290675,1,1,1,1,ingangsDatum,DESC
RY527843,1,1,1,1,ingangsDatum,DESC
RT1031010,1,1,1,1,ingangsDatum,DESC
RY573869,1,1,1,1,ingangsDatum,DESC
RX277399,1,1,1,1,ingangsDatum,DESC
RY952476,1,1,1,1,ingangsDatum,DESC
RQ509783,1,1,1,1,ingangsDatum,DESC
UA004973,1,1,1,1,ingangsDatum,DESC
RW926198,1,1,1,1,ingangsDatum,DESC
RY702006,1,1,1,1,ingangsDatum,DESC
RZ318243,1,1,1,1,ingangsDatum,DESC
RX815031,1,1,1,1,ingangsDatum,ASC
RX424682,1,1,1,1,documentAnnotated,ASC
RY510451,1,1,1,1,ingangsDatum,DESC
RY503479,1,1,1,1,ingangsDatum,DESC
RO1005139,1,1,1,1,ingangsDatum,DESC
