user,total_base_activations,employees_activations,documents_activations,import_activations,reports_activations,management_activations,unique_employee_panels_opened,max_concurrent_employee_panels,employee_panel_switches,has_switched_employee_panels
RY1007541,1,1,0,0,0,0,0,0,0,False
RY1009910,2,2,0,0,0,0,1,1,0,False
RY1010380,1,1,0,0,0,0,0,0,0,False
RY1010826,3,3,0,0,0,0,2,2,0,False
RY103181,2,2,0,0,0,0,1,1,0,False
RY1034606,2,2,0,0,0,0,1,1,0,False
RY105348,5,5,0,0,0,0,4,1,0,False
RY105633,1,1,0,0,0,0,1,1,0,False
RY108365,4,3,1,0,0,0,1,1,0,False
RY137741,1,1,0,0,0,0,0,0,0,False
RY140727,2,2,0,0,0,0,1,1,0,False
RY146291,3,3,0,0,0,0,2,1,0,False
RY182899,7,7,0,0,0,0,4,2,0,False
RY184731,1,1,0,0,0,0,1,1,0,False
RY185935,4,4,0,0,0,0,2,2,0,False
RY190650,148,134,14,0,0,0,103,5,0,False
RY193733,3,2,1,0,0,0,2,2,0,False
RY196570,1,1,0,0,0,0,1,1,0,False
RY200634,2,2,0,0,0,0,1,1,0,False
RY202451,1,1,0,0,0,0,1,1,0,False
RY233100,2,2,0,0,0,0,1,1,0,False
RY237195,1,1,0,0,0,0,0,0,0,False
RY243021,2,2,0,0,0,0,2,2,0,False
RY271401,1,1,0,0,0,0,1,1,0,False
RY272390,2,2,0,0,0,0,1,1,0,False
RY324070,3,3,0,0,0,0,2,2,0,False
RY329417,3,3,0,0,0,0,3,2,0,False
RY377303,2,2,0,0,0,0,1,1,0,False
RY400983,2,2,0,0,0,0,1,1,0,False
RY404630,7,7,0,0,0,0,4,4,0,False
RY406296,7,7,0,0,0,0,7,5,0,False
RY409157,1,1,0,0,0,0,0,0,0,False
RY411340,1,1,0,0,0,0,1,1,0,False
RY423781,16,16,0,0,0,0,4,4,0,False
RY442417,1,1,0,0,0,0,1,1,0,False
RY443303,1,1,0,0,0,0,1,1,0,False
RY444874,4,4,0,0,0,0,2,2,0,False
RY461537,1,1,0,0,0,0,1,1,0,False
RY478392,22,22,0,0,0,0,9,5,0,False
RY478901,3,3,0,0,0,0,1,1,0,False
RY479175,3,3,0,0,0,0,1,1,0,False
RY495708,6,6,0,0,0,0,4,1,0,False
RY497472,3,3,0,0,0,0,1,1,0,False
RY500119,1,1,0,0,0,0,1,1,0,False
RY503479,2,2,0,0,0,0,2,2,0,False
RY504872,2,2,0,0,0,0,1,1,0,False
RY506010,2,2,0,0,0,0,2,2,0,False
RY506367,1,1,0,0,0,0,1,1,0,False
RY510766,3,3,0,0,0,0,1,1,0,False
RY526420,3,3,0,0,0,0,3,3,0,False
RY526959,1,1,0,0,0,0,0,0,0,False
RY528491,2,2,0,0,0,0,0,0,0,False
RY531360,4,4,0,0,0,0,1,1,0,False
RY538370,13,13,0,0,0,0,3,3,2,True
RY539729,2,2,0,0,0,0,1,1,0,False
RY547049,1,1,0,0,0,0,0,0,0,False
RY578185,4,4,0,0,0,0,2,2,0,False
RY590063,1,1,0,0,0,0,1,1,0,False
RY594350,2,2,0,0,0,0,1,1,0,False
RY595880,1,1,0,0,0,0,1,1,0,False
RY615738,6,6,0,0,0,0,2,2,0,False
RY628987,1,1,0,0,0,0,1,1,0,False
RY629775,1,1,0,0,0,0,1,1,0,False
RY630096,2,2,0,0,0,0,1,1,0,False
RY631819,2,2,0,0,0,0,1,1,0,False
RY643553,2,2,0,0,0,0,1,1,0,False
RY644178,13,12,1,0,0,0,1,1,0,False
RY653515,3,3,0,0,0,0,1,1,0,False
RY660247,1,1,0,0,0,0,0,0,0,False
RY661263,1,1,0,0,0,0,0,0,0,False
RY661924,3,3,0,0,0,0,2,2,1,True
RY662835,10,10,0,0,0,0,6,5,1,True
RY664994,8,8,0,0,0,0,2,2,0,False
RY667180,6,6,0,0,0,0,1,1,0,False
RY673115,1,1,0,0,0,0,1,1,0,False
RY675405,3,3,0,0,0,0,3,3,0,False
RY676402,8,8,0,0,0,0,3,3,1,True
RY683454,2,2,0,0,0,0,1,1,0,False
RY701478,10,10,0,0,0,0,6,5,1,True
RY706705,2,2,0,0,0,0,2,1,0,False
RY709444,6,6,0,0,0,0,4,2,0,False
RY709974,5,5,0,0,0,0,1,1,0,False
RY710091,3,3,0,0,0,0,2,2,0,False
RY728392,42,42,0,0,0,0,17,5,1,True
RY731296,1,1,0,0,0,0,1,1,0,False
RY734451,1,1,0,0,0,0,0,0,0,False
RY737117,4,3,1,0,0,0,3,3,0,False
RY737841,1,1,0,0,0,0,1,1,0,False
RY738012,2,2,0,0,0,0,1,1,0,False
RY743161,14,14,0,0,0,0,6,5,0,False
RY743911,1,1,0,0,0,0,1,1,0,False
RY753901,2,2,0,0,0,0,1,1,0,False
RY775935,1,1,0,0,0,0,0,0,0,False
RY781333,3,2,1,0,0,0,1,1,0,False
RY786962,1,1,0,0,0,0,1,1,0,False
RY788480,1,1,0,0,0,0,0,0,0,False
RY788578,3,3,0,0,0,0,1,1,0,False
RY789342,1,1,0,0,0,0,0,0,0,False
RY817032,4,4,0,0,0,0,1,1,0,False
RY821253,6,6,0,0,0,0,3,2,0,False
RY823482,5,5,0,0,0,0,1,1,0,False
RY835890,1,1,0,0,0,0,1,1,0,False
RY851873,2,2,0,0,0,0,1,1,0,False
RY853118,4,4,0,0,0,0,2,1,0,False
RY857003,2,2,0,0,0,0,1,1,0,False
RY860509,2,2,0,0,0,0,2,2,0,False
RY862451,1,1,0,0,0,0,1,1,0,False
RY863607,1,1,0,0,0,0,0,0,0,False
RY905657,6,5,1,0,0,0,2,2,1,True
RY905969,1,1,0,0,0,0,1,1,0,False
RY908449,77,77,0,0,0,0,64,5,0,False
RY908970,1,1,0,0,0,0,1,1,0,False
RY911769,1,1,0,0,0,0,0,0,0,False
RY913800,2,2,0,0,0,0,1,1,0,False
RY935204,1,1,0,0,0,0,1,1,0,False
RY935205,1,1,0,0,0,0,1,1,0,False
RY938555,1,1,0,0,0,0,1,1,0,False
RY951623,1,1,0,0,0,0,1,1,0,False
RY953736,3,3,0,0,0,0,1,1,0,False
RY954824,1,1,0,0,0,0,1,1,0,False
RY955438,3,2,1,0,0,0,1,1,0,False
RY955883,4,4,0,0,0,0,3,3,1,True
RY956106,2,2,0,0,0,0,1,1,0,False
RY956474,2,1,1,0,0,0,1,1,0,False
RY956556,1,1,0,0,0,0,0,0,0,False
RY956977,1,1,0,0,0,0,0,0,0,False
RY967203,1,1,0,0,0,0,1,1,0,False
RY984790,6,5,1,0,0,0,2,2,0,False
RY989738,1,1,0,0,0,0,1,1,0,False
RY990794,2,2,0,0,0,0,2,2,0,False
RY990886,1,1,0,0,0,0,1,1,0,False
RY992191,1,1,0,0,0,0,1,1,0,False
RY993164,4,3,1,0,0,0,2,2,0,False
RY993802,1,1,0,0,0,0,1,1,0,False
RY994028,2,2,0,0,0,0,0,0,0,False
RY995340,1,1,0,0,0,0,0,0,0,False
RY997246,2,2,0,0,0,0,1,1,0,False
RZ108927,2,2,0,0,0,0,1,1,0,False
RZ109726,1,1,0,0,0,0,1,1,0,False
RZ137981,2,2,0,0,0,0,1,1,0,False
RZ139058,1,1,0,0,0,0,1,1,0,False
RZ144302,1,1,0,0,0,0,1,1,0,False
RZ145718,2,2,0,0,0,0,1,1,0,False
RZ147357,1,1,0,0,0,0,1,1,0,False
RZ168499,5,5,0,0,0,0,0,0,0,False
RZ171816,2,2,0,0,0,0,1,1,0,False
RZ172621,1,1,0,0,0,0,1,1,0,False
RZ173551,6,6,0,0,0,0,3,3,0,False
RZ182032,14,14,0,0,0,0,13,1,0,False
RZ182194,4,4,0,0,0,0,3,1,0,False
RZ186385,20,20,0,0,0,0,6,4,0,False
RZ203167,6,5,1,0,0,0,1,1,0,False
RZ206710,2,2,0,0,0,0,0,0,0,False
RZ208328,4,4,0,0,0,0,2,2,0,False
RZ210602,2,2,0,0,0,0,2,1,0,False
RZ211117,1,1,0,0,0,0,1,1,0,False
RZ213935,1,1,0,0,0,0,1,1,0,False
RZ215205,3,3,0,0,0,0,1,1,0,False
RZ219857,2,2,0,0,0,0,1,1,0,False
RZ220958,3,3,0,0,0,0,1,1,0,False
RZ221062,5,5,0,0,0,0,4,2,0,False
RZ221144,6,6,0,0,0,0,2,2,0,False
RZ221321,6,6,0,0,0,0,3,3,0,False
RZ223818,1,1,0,0,0,0,0,0,0,False
RZ244378,1,1,0,0,0,0,0,0,0,False
RZ244966,2,2,0,0,0,0,0,0,0,False
RZ247754,1,1,0,0,0,0,1,1,0,False
RZ247886,1,1,0,0,0,0,1,1,0,False
RZ248325,14,14,0,0,0,0,2,2,0,False
RZ249183,1,1,0,0,0,0,1,1,0,False
RZ249980,1,1,0,0,0,0,1,1,0,False
RZ252161,6,6,0,0,0,0,2,2,0,False
RZ252632,2,2,0,0,0,0,1,1,0,False
RZ261742,2,2,0,0,0,0,1,1,0,False
RZ263175,2,2,0,0,0,0,2,2,0,False
RZ263695,5,5,0,0,0,0,2,2,0,False
RZ264596,1,1,0,0,0,0,0,0,0,False
RZ265665,2,2,0,0,0,0,1,1,0,False
RZ267991,1,1,0,0,0,0,1,1,0,False
RZ268667,2,2,0,0,0,0,1,1,0,False
RZ269980,5,5,0,0,0,0,2,2,0,False
RZ272641,4,3,1,0,0,0,0,0,0,False
RZ276942,2,2,0,0,0,0,1,1,0,False
RZ279265,1,1,0,0,0,0,0,0,0,False
RZ284222,8,8,0,0,0,0,2,2,0,False
RZ285943,1,1,0,0,0,0,1,1,0,False
RZ286675,9,9,0,0,0,0,5,3,0,False
RZ288238,22,22,0,0,0,0,13,5,0,False
RZ292116,5,5,0,0,0,0,1,1,0,False
RZ292151,1,1,0,0,0,0,0,0,0,False
RZ292903,1,1,0,0,0,0,0,0,0,False
RZ293117,1,1,0,0,0,0,0,0,0,False
RZ299101,4,3,1,0,0,0,0,0,0,False
RZ305568,1,1,0,0,0,0,1,1,0,False
RZ307583,9,9,0,0,0,0,7,5,1,True
RZ308404,5,5,0,0,0,0,1,1,0,False
RZ314353,7,7,0,0,0,0,4,4,0,False
RZ317729,1,1,0,0,0,0,0,0,0,False
RZ318103,1,1,0,0,0,0,0,0,0,False
RZ319007,1,1,0,0,0,0,0,0,0,False
RZ319807,1,1,0,0,0,0,0,0,0,False
RZ321191,2,2,0,0,0,0,1,1,0,False
RZ321662,2,2,0,0,0,0,0,0,0,False
RZ322096,5,5,0,0,0,0,3,1,0,False
RZ326966,1,1,0,0,0,0,0,0,0,False
RZ338947,5,4,1,0,0,0,1,1,0,False
RZ349765,26,26,0,0,0,0,18,4,1,True
RZ351433,3,2,0,0,1,0,1,1,0,False
RZ352158,2,2,0,0,0,0,2,2,1,True
RZ353428,12,12,0,0,0,0,6,5,2,True
RZ362080,1,1,0,0,0,0,1,1,0,False
RZ362082,2,2,0,0,0,0,0,0,0,False
UA000310,2,2,0,0,0,0,2,1,0,False
UA000520,1,1,0,0,0,0,1,1,0,False
UA001728,1,1,0,0,0,0,1,1,0,False
UA005377,1,1,0,0,0,0,1,1,0,False
UA005535,4,4,0,0,0,0,3,3,0,False
UA005675,4,2,1,0,0,1,0,0,0,False
UA006747,7,7,0,0,0,0,6,1,0,False
UA007886,6,6,0,0,0,0,4,4,0,False
UA012185,46,39,7,0,0,0,28,1,0,False
BP107076,1,1,0,0,0,0,0,0,0,False
IC115358,3,1,1,0,0,1,0,0,0,False
IC116163,4,4,0,0,0,0,3,3,0,False
IC117592,3,3,0,0,0,0,1,1,0,False
IC128774,19,19,0,0,0,0,15,3,0,False
IC129187,1,1,0,0,0,0,0,0,0,False
IC143764,1,1,0,0,0,0,1,1,0,False
IC168789,2,2,0,0,0,0,1,1,0,False
IC181596,3,3,0,0,0,0,2,1,0,False
IC192106,1,1,0,0,0,0,1,1,0,False
IC204933,1,1,0,0,0,0,1,1,0,False
IC209164,2,2,0,0,0,0,1,1,0,False
IC217795,1,1,0,0,0,0,1,1,0,False
IC217836,1,1,0,0,0,0,1,1,0,False
IC217872,1,1,0,0,0,0,1,1,0,False
IC217934,1,1,0,0,0,0,1,1,0,False
IC218025,2,2,0,0,0,0,2,2,0,False
IC219340,1,1,0,0,0,0,1,1,0,False
IC220459,1,1,0,0,0,0,1,1,0,False
IC223478,1,1,0,0,0,0,1,1,0,False
IC228419,3,3,0,0,0,0,2,1,0,False
IC235014,2,2,0,0,0,0,1,1,0,False
IC236017,10,3,3,0,2,2,0,0,0,False
IC242213,1,1,0,0,0,0,1,1,0,False
IC244158,2,2,0,0,0,0,1,1,0,False
IC251429,13,13,0,0,0,0,7,1,0,False
IC252583,2,2,0,0,0,0,1,1,0,False
IC257142,12,12,0,0,0,0,8,1,0,False
IC258089,6,6,0,0,0,0,3,2,0,False
IC262620,2,2,0,0,0,0,2,2,0,False
IC266991,2,2,0,0,0,0,1,1,0,False
IC270102,2,2,0,0,0,0,1,1,0,False
IC273112,1,1,0,0,0,0,1,1,0,False
IC273922,1,1,0,0,0,0,1,1,0,False
IC281588,2,2,0,0,0,0,1,1,0,False
IC282349,7,7,0,0,0,0,1,1,0,False
IC282617,1,1,0,0,0,0,1,1,0,False
IC284757,5,5,0,0,0,0,2,2,0,False
IC284856,3,3,0,0,0,0,1,1,0,False
IC286253,1,1,0,0,0,0,1,1,0,False
IC289553,1,1,0,0,0,0,1,1,0,False
IC290504,4,4,0,0,0,0,2,2,0,False
IC294030,2,2,0,0,0,0,0,0,0,False
IC295147,1,1,0,0,0,0,1,1,0,False
IC296230,1,1,0,0,0,0,1,1,0,False
IC296866,2,2,0,0,0,0,1,1,0,False
RO137628,1,1,0,0,0,0,0,0,0,False
RO137963,2,2,0,0,0,0,2,2,0,False
RO173463,1,1,0,0,0,0,1,1,0,False
RO176233,2,2,0,0,0,0,1,1,0,False
RO186236,3,3,0,0,0,0,1,1,0,False
RO212276,2,2,0,0,0,0,1,1,0,False
RO214086,1,1,0,0,0,0,0,0,0,False
RO216106,1,1,0,0,0,0,1,1,0,False
RO308609,1,1,0,0,0,0,1,1,0,False
RO323765,3,3,0,0,0,0,2,2,0,False
RO323886,2,2,0,0,0,0,2,2,0,False
RO335987,1,1,0,0,0,0,1,1,0,False
RO355117,1,1,0,0,0,0,0,0,0,False
RO369887,4,3,0,0,1,0,2,2,0,False
RO393495,1,1,0,0,0,0,1,1,0,False
RO397288,2,2,0,0,0,0,1,1,0,False
RO397783,2,2,0,0,0,0,0,0,0,False
RO397910,2,2,0,0,0,0,0,0,0,False
RO407465,2,2,0,0,0,0,1,1,0,False
RO440864,2,2,0,0,0,0,1,1,0,False
RO500395,1,1,0,0,0,0,1,1,0,False
RO505990,1,1,0,0,0,0,0,0,0,False
RO533986,3,3,0,0,0,0,1,1,0,False
RO621858,2,2,0,0,0,0,0,0,0,False
RO631860,1,1,0,0,0,0,1,1,0,False
RO635672,1,1,0,0,0,0,0,0,0,False
RO650165,3,3,0,0,0,0,1,1,0,False
RO650206,2,2,0,0,0,0,2,2,1,True
RO681126,1,1,0,0,0,0,1,1,0,False
RO684591,1,1,0,0,0,0,0,0,0,False
RO687759,2,2,0,0,0,0,1,1,0,False
RO690369,2,2,0,0,0,0,2,2,0,False
RO695457,22,19,3,0,0,0,13,5,0,False
RO696014,2,2,0,0,0,0,1,1,0,False
RO696422,1,1,0,0,0,0,1,1,0,False
RO707645,2,2,0,0,0,0,1,1,0,False
RO708335,2,2,0,0,0,0,1,1,0,False
RO713629,4,4,0,0,0,0,4,4,0,False
RO728217,1,1,0,0,0,0,1,1,0,False
RO729463,1,1,0,0,0,0,0,0,0,False
RO731063,4,4,0,0,0,0,1,1,0,False
RO732930,4,4,0,0,0,0,1,1,0,False
RO746183,1,1,0,0,0,0,0,0,0,False
RO746270,1,1,0,0,0,0,1,1,0,False
RO757647,5,5,0,0,0,0,2,1,0,False
RO793396,1,1,0,0,0,0,1,1,0,False
RO793881,9,9,0,0,0,0,7,2,0,False
RO812798,1,1,0,0,0,0,1,1,0,False
RO865545,1,1,0,0,0,0,1,1,0,False
RO866366,2,2,0,0,0,0,2,2,0,False
RO938482,1,1,0,0,0,0,0,0,0,False
RO944569,4,4,0,0,0,0,4,2,0,False
RO945108,1,1,0,0,0,0,1,1,0,False
RO963822,1,1,0,0,0,0,1,1,0,False
RO987562,2,2,0,0,0,0,1,1,0,False
RO987901,4,4,0,0,0,0,2,2,0,False
RO990533,3,3,0,0,0,0,1,1,0,False
RP119298,1,1,0,0,0,0,1,1,0,False
RP120234,2,2,0,0,0,0,2,2,0,False
RP133609,2,2,0,0,0,0,1,1,0,False
RP138464,1,1,0,0,0,0,1,1,0,False
RP145396,5,5,0,0,0,0,1,1,0,False
RP156431,1,1,0,0,0,0,0,0,0,False
RP158750,1,1,0,0,0,0,1,1,0,False
RP164344,1,1,0,0,0,0,1,1,0,False
RP168574,1,1,0,0,0,0,1,1,0,False
RP196219,1,1,0,0,0,0,1,1,0,False
RP209571,1,1,0,0,0,0,0,0,0,False
RP209631,1,1,0,0,0,0,0,0,0,False
RP274999,2,2,0,0,0,0,2,1,0,False
RP275119,7,7,0,0,0,0,4,3,1,True
RP343724,2,2,0,0,0,0,1,1,0,False
RP344468,2,2,0,0,0,0,1,1,0,False
RP359114,1,1,0,0,0,0,1,1,0,False
RP365429,1,1,0,0,0,0,1,1,0,False
RP366203,1,1,0,0,0,0,0,0,0,False
RP366586,1,1,0,0,0,0,0,0,0,False
RP379916,1,1,0,0,0,0,1,1,0,False
RP386779,1,1,0,0,0,0,1,1,0,False
RP401811,2,2,0,0,0,0,2,2,0,False
RP482571,4,3,1,0,0,0,2,2,0,False
RP530667,1,1,0,0,0,0,1,1,0,False
RP531285,1,1,0,0,0,0,0,0,0,False
RP630575,2,2,0,0,0,0,1,1,0,False
RP633214,1,1,0,0,0,0,1,1,0,False
RP671916,2,2,0,0,0,0,0,0,0,False
RP717391,2,2,0,0,0,0,1,1,0,False
RP719373,1,1,0,0,0,0,0,0,0,False
RP754191,6,6,0,0,0,0,3,1,0,False
RP765899,1,1,0,0,0,0,1,1,0,False
RP774840,1,1,0,0,0,0,1,1,0,False
RP782843,2,2,0,0,0,0,1,1,0,False
RP819689,2,2,0,0,0,0,1,1,0,False
RP822270,1,1,0,0,0,0,1,1,0,False
RP822381,5,2,2,0,1,0,1,1,0,False
RP882147,1,1,0,0,0,0,1,1,0,False
RQ122879,1,1,0,0,0,0,1,1,0,False
RQ128389,1,1,0,0,0,0,0,0,0,False
RQ128707,1,1,0,0,0,0,0,0,0,False
RQ135445,10,10,0,0,0,0,9,5,1,True
RQ143834,1,1,0,0,0,0,1,1,0,False
RQ169756,1,1,0,0,0,0,1,1,0,False
RQ263382,2,2,0,0,0,0,1,1,0,False
RQ307596,1,1,0,0,0,0,1,1,0,False
RQ347167,3,3,0,0,0,0,1,1,0,False
RQ384582,1,1,0,0,0,0,1,1,0,False
RQ387886,2,2,0,0,0,0,1,1,0,False
RQ420590,1,1,0,0,0,0,1,1,0,False
RQ442960,2,2,0,0,0,0,0,0,0,False
RQ443013,1,1,0,0,0,0,0,0,0,False
RQ445707,1,1,0,0,0,0,1,1,0,False
RQ458046,1,1,0,0,0,0,1,1,0,False
RQ460807,2,2,0,0,0,0,1,1,0,False
RQ464222,1,1,0,0,0,0,1,1,0,False
RQ471584,1,1,0,0,0,0,1,1,0,False
RQ472977,2,2,0,0,0,0,1,1,0,False
RQ478231,1,1,0,0,0,0,1,1,0,False
RQ478796,1,1,0,0,0,0,1,1,0,False
RQ480267,1,1,0,0,0,0,0,0,0,False
RQ480379,1,1,0,0,0,0,1,1,0,False
RQ486351,2,2,0,0,0,0,1,1,0,False
RQ492685,1,1,0,0,0,0,0,0,0,False
RQ509783,3,3,0,0,0,0,2,1,0,False
RQ510788,4,4,0,0,0,0,2,2,0,False
RQ513317,1,1,0,0,0,0,1,1,0,False
RQ515987,2,2,0,0,0,0,1,1,0,False
RQ517204,1,1,0,0,0,0,0,0,0,False
RQ517972,1,1,0,0,0,0,0,0,0,False
RQ518818,1,1,0,0,0,0,0,0,0,False
RQ519814,1,1,0,0,0,0,0,0,0,False
RQ520322,1,1,0,0,0,0,1,1,0,False
RQ520417,1,1,0,0,0,0,0,0,0,False
RQ521081,1,1,0,0,0,0,1,1,0,False
RQ522771,2,2,0,0,0,0,0,0,0,False
RQ523094,4,4,0,0,0,0,2,2,0,False
RQ524911,1,1,0,0,0,0,1,1,0,False
RQ627465,5,5,0,0,0,0,0,0,0,False
RQ705964,3,3,0,0,0,0,1,1,0,False
RQ731090,1,1,0,0,0,0,0,0,0,False
RQ745196,1,1,0,0,0,0,1,1,0,False
RQ746785,5,5,0,0,0,0,0,0,0,False
RQ747044,1,1,0,0,0,0,1,1,0,False
RQ747141,1,1,0,0,0,0,0,0,0,False
RQ766068,2,2,0,0,0,0,2,2,0,False
RQ793764,2,2,0,0,0,0,1,1,0,False
RQ821115,1,1,0,0,0,0,0,0,0,False
RQ944036,1,1,0,0,0,0,0,0,0,False
RQ946142,2,1,1,0,0,0,1,1,0,False
RQ946275,3,3,0,0,0,0,2,2,0,False
RS1008180,1,1,0,0,0,0,0,0,0,False
RS110429,1,1,0,0,0,0,1,1,0,False
RS259528,1,1,0,0,0,0,1,1,0,False
RS361115,1,1,0,0,0,0,1,1,0,False
RS424902,6,6,0,0,0,0,2,2,0,False
RS448466,2,2,0,0,0,0,1,1,0,False
RS635831,2,2,0,0,0,0,1,1,0,False
RS732782,1,1,0,0,0,0,0,0,0,False
RS744869,3,3,0,0,0,0,2,2,0,False
RS756941,1,1,0,0,0,0,1,1,0,False
RS758751,3,3,0,0,0,0,2,2,0,False
RS863231,1,1,0,0,0,0,1,1,0,False
RS873335,2,2,0,0,0,0,1,1,0,False
RT1025705,2,2,0,0,0,0,1,1,0,False
RT115276,1,1,0,0,0,0,1,1,0,False
RT125426,8,8,0,0,0,0,3,3,0,False
RT130034,2,2,0,0,0,0,1,1,0,False
RT145261,1,1,0,0,0,0,0,0,0,False
RT145281,1,1,0,0,0,0,1,1,0,False
RT187941,2,2,0,0,0,0,1,1,0,False
RT188464,1,1,0,0,0,0,0,0,0,False
RT216273,1,1,0,0,0,0,1,1,0,False
RT222936,1,1,0,0,0,0,1,1,0,False
RT248735,1,1,0,0,0,0,1,1,0,False
RT325971,6,6,0,0,0,0,4,4,0,False
RT326798,3,3,0,0,0,0,1,1,0,False
RT339024,4,4,0,0,0,0,2,2,1,True
RT349218,1,1,0,0,0,0,0,0,0,False
RT392104,6,6,0,0,0,0,3,3,0,False
RT452357,2,2,0,0,0,0,1,1,0,False
RT457633,4,4,0,0,0,0,2,2,1,True
RT466167,2,2,0,0,0,0,1,1,0,False
RT487775,3,3,0,0,0,0,3,3,0,False
RT940911,6,6,0,0,0,0,2,2,0,False
RT948950,4,4,0,0,0,0,2,2,2,True
RT958430,4,4,0,0,0,0,2,1,0,False
RT976646,0,0,0,0,0,0,1,1,0,False
RT986134,1,1,0,0,0,0,0,0,0,False
RT995797,2,2,0,0,0,0,2,2,0,False
RU122102,1,1,0,0,0,0,1,1,0,False
RU123224,2,2,0,0,0,0,0,0,0,False
RU124834,1,1,0,0,0,0,0,0,0,False
RU143846,1,1,0,0,0,0,1,1,0,False
RU144021,1,1,0,0,0,0,1,1,0,False
RU161601,1,1,0,0,0,0,0,0,0,False
RU169758,1,1,0,0,0,0,1,1,0,False
RU171418,2,2,0,0,0,0,2,2,0,False
RU201904,1,1,0,0,0,0,1,1,0,False
RU207105,8,8,0,0,0,0,2,2,0,False
RU262197,3,3,0,0,0,0,2,1,0,False
RU296216,3,2,1,0,0,0,1,1,0,False
RU324303,3,3,0,0,0,0,2,1,0,False
RU324805,2,2,0,0,0,0,1,1,0,False
RU348016,2,2,0,0,0,0,1,1,0,False
RU353464,1,1,0,0,0,0,1,1,0,False
RU380351,1,1,0,0,0,0,1,1,0,False
RU390714,1,1,0,0,0,0,0,0,0,False
RU396261,1,1,0,0,0,0,1,1,0,False
RU398615,1,1,0,0,0,0,0,0,0,False
RU404645,5,5,0,0,0,0,3,1,0,False
RU512357,1,1,0,0,0,0,0,0,0,False
RU607985,1,1,0,0,0,0,1,1,0,False
RU633703,1,1,0,0,0,0,1,1,0,False
RU637139,1,1,0,0,0,0,1,1,0,False
RU729173,2,2,0,0,0,0,0,0,0,False
RU729308,1,1,0,0,0,0,1,1,0,False
RU743553,1,1,0,0,0,0,0,0,0,False
RV328131,1,1,0,0,0,0,1,1,0,False
RV396087,7,7,0,0,0,0,5,5,2,True
RV449392,1,1,0,0,0,0,0,0,0,False
RV467447,2,2,0,0,0,0,1,1,0,False
RV490808,1,1,0,0,0,0,1,1,0,False
RV494832,1,1,0,0,0,0,1,1,0,False
RV501409,1,1,0,0,0,0,1,1,0,False
RV520636,12,10,1,0,1,0,1,1,0,False
RV539758,2,2,0,0,0,0,1,1,0,False
RV562016,2,2,0,0,0,0,1,1,0,False
RV568530,1,1,0,0,0,0,1,1,0,False
RV589047,2,2,0,0,0,0,1,1,0,False
RV622269,2,2,0,0,0,0,1,1,0,False
RV636587,2,2,0,0,0,0,1,1,0,False
RV637097,2,2,0,0,0,0,1,1,0,False
RV699979,12,12,0,0,0,0,10,5,0,False
RV732746,1,1,0,0,0,0,0,0,0,False
RV733107,1,1,0,0,0,0,1,1,0,False
RV739674,3,3,0,0,0,0,0,0,0,False
RV758854,1,1,0,0,0,0,1,1,0,False
RV784827,1,1,0,0,0,0,1,1,0,False
RV792045,2,2,0,0,0,0,1,1,0,False
RV806276,5,5,0,0,0,0,2,2,0,False
RV866280,4,3,1,0,0,0,1,1,0,False
RW102417,1,1,0,0,0,0,1,1,0,False
RW104112,2,2,0,0,0,0,2,2,1,True
RW104638,2,2,0,0,0,0,0,0,0,False
RW120111,1,1,0,0,0,0,1,1,0,False
RW124143,1,1,0,0,0,0,0,0,0,False
RW183405,4,4,0,0,0,0,3,3,0,False
RW200903,1,1,0,0,0,0,1,1,0,False
RW201799,3,3,0,0,0,0,1,1,0,False
RW206679,2,2,0,0,0,0,1,1,0,False
RW448231,1,1,0,0,0,0,1,1,0,False
RW468115,1,1,0,0,0,0,1,1,0,False
RW468962,2,2,0,0,0,0,1,1,0,False
RW524718,3,3,0,0,0,0,2,2,0,False
RW540438,4,4,0,0,0,0,1,1,0,False
RW545196,2,2,0,0,0,0,1,1,0,False
RW557832,1,1,0,0,0,0,0,0,0,False
RW557912,6,6,0,0,0,0,4,4,0,False
RW565742,4,4,0,0,0,0,3,1,0,False
RW567381,1,1,0,0,0,0,1,1,0,False
RW584649,1,1,0,0,0,0,1,1,0,False
RW593947,1,1,0,0,0,0,0,0,0,False
RW612886,1,1,0,0,0,0,0,0,0,False
RW634949,4,4,0,0,0,0,0,0,0,False
RW635268,4,4,0,0,0,0,2,2,0,False
RW646275,2,2,0,0,0,0,1,1,0,False
RW654695,3,2,1,0,0,0,1,1,0,False
RW661541,1,1,0,0,0,0,1,1,0,False
RW696005,1,1,0,0,0,0,1,1,0,False
RW718504,1,1,0,0,0,0,1,1,0,False
RW722010,1,1,0,0,0,0,1,1,0,False
RW727014,1,1,0,0,0,0,1,1,0,False
RW753801,2,2,0,0,0,0,0,0,0,False
RW760515,1,1,0,0,0,0,0,0,0,False
RW766425,2,2,0,0,0,0,1,1,0,False
RW767625,1,1,0,0,0,0,1,1,0,False
RW770074,1,1,0,0,0,0,1,1,0,False
RW780924,10,10,0,0,0,0,6,5,0,False
RW783847,4,4,0,0,0,0,3,2,0,False
RW788972,1,1,0,0,0,0,0,0,0,False
RW817332,1,1,0,0,0,0,0,0,0,False
RW826768,2,2,0,0,0,0,1,1,0,False
RW862469,1,1,0,0,0,0,1,1,0,False
RW878849,1,1,0,0,0,0,0,0,0,False
RW912265,3,3,0,0,0,0,2,2,0,False
